gt_id,confidence,iou,gt_width,gt_height,gt_size,image
0,0.8995282053947449,0.8791031776555299,112.00014799999997,69.9999,Medium,00001
0,0.9633961319923401,0.9264811804438863,327.0,140.000101,Large,00002
0,0.9726685881614685,0.9373101726324297,168.99995,112.99991200000002,Medium,00003
0,0.9320938587188721,0.9655563601710178,288.9999999999999,181.999818,Large,00004
2,0.9373154640197754,0.787275827546131,44.0,33.00019200000003,Small,00005
0,0.9160729050636292,0.8022375807686486,70.0,54.0,Small,00005
5,0.9130269885063171,0.7735153407802029,62.000000000000014,50.999807999999994,Small,00005
3,0.8950739502906799,0.8640391874724317,50.0,38.999807999999916,Small,00005
1,0.8877730369567871,0.7827175185303487,40.0,30.0,Small,00005
4,0.8817370533943176,0.8931734973878817,104.99968000000001,85.99987200000001,Medium,00005
0,0.9345793128013611,0.9679760955147576,150.99975,94.99999,Medium,00006
0,0.9633961319923401,0.9179852912363041,328.0,141.999978,Large,00007
0,0.8582360148429871,0.9529395517076178,404.0,239.00015999999997,Large,00008
0,0.9757177829742432,0.933019898820245,322.0,193.00014999999996,Large,00009
0,0.9782852530479431,0.909549715125174,524.0,443.00005600000003,Large,00010
0,0.8705589175224304,0.8776404856227586,255.99993600000008,139.000224,Medium,00011
0,0.9526540040969849,0.9467428509501472,530.9996999999998,410.999768,Large,00012
0,0.8737701177597046,0.9078514913010276,201.00031999999996,174.00012599999997,Medium,00013
0,0.9467108845710754,0.9433111493246763,1743.9989999999996,903.0000000000002,Large,00014
0,0.8496803641319275,0.6766774745023394,371.0,284.00024999999994,Large,00015
0,0.9128413796424866,0.9194275970551604,573.000219,345.000192,Large,00016
0,0.8518281579017639,0.8798131722054818,506.99969000000004,425.99989200000005,Large,00017
0,0.8389602303504944,0.8903511832283474,242.00030399999997,227.99981999999994,Medium,00018
0,0.9617359042167664,0.9831146385657606,253.99982400000002,168.999883,Medium,00019
0,0.8902074098587036,0.6677869129864388,344.00029199999994,262.00016700000003,Large,00020
0,0.853431761264801,0.9770129153447735,307.00032000000004,284.000279,Large,00021
0,0.9820078015327454,0.8836089304418694,764.0,475.00016400000004,Large,00022
0,0.9697374105453491,0.9543891453374465,974.0,734.0003999999999,Large,00023
0,0.8896295428276062,0.8526528280028411,1119.000288,688.0004159999999,Large,00024
0,0.9403326511383057,0.9469285072028003,422.9998,191.00015000000005,Large,00025
0,0.9668256640434265,0.9580028728702138,283.99980000000005,219.00007500000004,Large,00026
0,0.877568781375885,0.851598580666885,232.00032,157.99999999999997,Medium,00027
0,0.9752547740936279,0.8843232087066997,371.99997,215.999853,Large,00028
0,0.9779750108718872,0.9048833327789926,1258.9996800000001,991.00044,Large,00029
0,0.9682914614677429,0.9611529483907054,874.999808,534.0002849999998,Large,00030
0,0.926365077495575,0.8878370030558088,352.0004999999999,233.00014199999998,Large,00031
0,0.9630066156387329,0.953309171807923,463.99994000000004,297.9999,Large,00032
0,0.8619493842124939,0.6989574419832258,384.9996799999999,176.00004,Large,00033
0,0.9774507880210876,0.9521609032671525,421.0002239999999,220.00000199999997,Large,00034
0,0.8422515392303467,0.8945873921510403,628.00032,509.99976000000004,Large,00035
0,0.974306583404541,0.9089896680355216,580.9996799999999,582.0,Large,00036
0,0.9606184959411621,0.9671723461902456,648.0,542.0002139999999,Large,00037
0,0.8258566856384277,0.8918362697595483,917.0004000000001,249.99967500000005,Large,00038
0,0.9846723675727844,0.9268081878161437,1369.9993600000003,1055.99949,Large,00039
0,0.9520680904388428,0.9699631580388294,1106.0,820.9996080000001,Large,00040
0,0.9521353840827942,0.9266529819876062,678.999985,569.0002999999999,Large,00041
0,0.8385547995567322,0.9111926152326077,1572.99981,949.9997099999998,Large,00042
0,0.8972889184951782,0.8867522802041342,858.0006599999999,380.000256,Large,00043
0,0.9551522135734558,0.7966452371965381,2297.999232,1447.0004479999998,Large,00044
0,0.9574334621429443,0.8863996496572422,682.0,360.99989999999997,Large,00045
0,0.9267111420631409,0.9500733102634799,1687.0,990.999827,Large,00046
0,0.8384623527526855,0.849296658430907,391.0002720000001,348.0,Large,00047
0,0.9878309369087219,0.9670447216748488,387.99972,293.000022,Large,00048
0,0.9053962826728821,0.8856958111546996,286.99969999999996,158.000004,Large,00049
0,0.9189538955688477,0.9252954724047541,162.99990000000003,89.99977299999999,Medium,00050
0,0.9257293939590454,0.8980790310019358,909.0000000000001,636.0,Large,00051
0,0.9448046684265137,0.9344615408535316,232.00025399999996,175.00016799999997,Medium,00052
0,0.9776864051818848,0.9649351559414217,298.9999600000001,177.99984999999998,Large,00053
0,0.810653567314148,0.7462215580777549,113.00000000000006,34.99994699999998,Medium,00054
0,0.9189363718032837,0.8952059303141952,391.99948799999993,302.999552,Large,00055
0,0.973566472530365,0.9523067141747399,296.99984000000006,176.00013,Large,00056
0,0.9492924809455872,0.9513789921620999,631.99974,502.999854,Large,00057
0,0.9460813403129578,0.9664737901036384,625.9998719999999,258.00007800000003,Large,00058
0,0.9206624031066895,0.8147273808838332,187.00012800000002,143.00038600000005,Medium,00059
0,0.8911756873130798,0.8848750643623673,261.99992000000003,193.99975,Large,00060
0,0.9432598352432251,0.9523995359711391,626.00064,385.99967999999996,Large,00061
0,0.8191716074943542,0.8010952686361186,351.00002000000006,328.000295,Large,00062
0,0.9436485171318054,0.9318265510291596,202.0,129.99986400000003,Medium,00063
0,0.9011105298995972,0.7889371859500072,147.0,108.00026399999996,Medium,00064
0,0.927385687828064,0.9245549275430444,401.999872,382.0001280000001,Large,00065
0,0.9482308030128479,0.8954895183680446,760.0001759999999,470.99959099999995,Large,00066
0,0.9149539470672607,0.9404434866379275,128.0,85.00004699999998,Medium,00067
0,0.9201095104217529,0.9276869173873566,115.00031999999999,74.00003400000008,Medium,00068
0,0.8786250948905945,0.9205083183205496,118.00029999999992,112.99995000000004,Medium,00069
0,0.9154424071311951,0.893797203932576,117.00008600000001,75.99988199999999,Medium,00070
0,0.8579418659210205,0.9282401595978599,232.99980000000005,236.99979200000004,Medium,00071
0,0.9097906947135925,0.767523619652069,275.99969999999996,251.00002800000004,Large,00072
0,0.9147653579711914,0.8871474490692849,561.999586,210.999809,Large,00073
0,0.9826803803443909,0.9722244028628441,232.00000000000003,153.00007800000003,Medium,00074
0,0.8800248503684998,0.8132563942108509,238.00010000000003,155.99997,Medium,00075
0,0.9145629405975342,0.9120350083758276,166.0,135.999816,Medium,00076
0,0.9029975533485413,0.8589907449143775,183.00006399999995,84.00000000000003,Medium,00077
0,0.9456654787063599,0.9709077488519973,432.0007300000001,298.000309,Large,00078
0,0.852357804775238,0.8051078899584486,124.00032000000004,66.99995999999999,Medium,00079
0,0.9400467872619629,0.9427803118148127,522.9995999999999,326.00039999999996,Large,00080
0,0.9186020493507385,0.945464529845635,250.99964599999998,136.00019999999995,Medium,00081
0,0.8373667597770691,0.6055117546252928,155.00032,184.99968,Medium,00082
0,0.8729512691497803,0.9443118265822928,268.99968,131.99975999999998,Large,00083
0,0.8718604445457458,0.9428776547546557,331.9999999999999,147.00024,Large,00084
0,0.8799143433570862,0.8704084450525552,121.99936000000002,68.99976000000004,Medium,00085
0,0.9117079973220825,0.8906280414115985,311.00031999999993,175.99967999999998,Large,00086
0,0.8363826274871826,0.8298610195190191,184.0,65.00016,Medium,00087
0,0.9100854396820068,0.9226380215936638,175.0003200000001,104.99976000000001,Medium,00088
0,0.8952115178108215,0.9319839305278156,164.99967999999996,103.99968000000001,Medium,00089
0,0.9236265420913696,0.9364006046322856,179.0003200000001,130.00031999999993,Medium,00090
0,0.848307728767395,0.9073792168781287,80.0,57.00024000000002,Small,00091
0,0.9130304455757141,0.943518519187898,143.00031999999987,125.99999999999994,Medium,00092
0,0.8717586398124695,0.9294019698513325,79.00031999999999,56.000159999999994,Small,00093
0,0.9060018658638,0.9002154643866557,111.99999999999989,65.00016000000005,Medium,00094
0,0.8341090679168701,0.9273436596705867,92.0,73.00007999999997,Small,00095
0,0.8892451524734497,0.9014736272671798,104.9996799999999,53.99999999999994,Medium,00096
0,0.839110255241394,0.7916738797348358,44.0,32.99975999999998,Small,00097
0,0.886492133140564,0.9527590318794102,144.0000000000001,75.0002399999999,Medium,00098
0,0.9064232110977173,0.865739978052781,239.9999999999999,176.99975999999992,Medium,00099
0,0.9168723225593567,0.8998387877445989,67.0003200000001,51.999840000000006,Small,00100
0,0.8661901354789734,0.9438650004736955,94.00063999999998,78.99984000000006,Small,00101
0,0.8534914255142212,0.8500082772999054,344.9996799999999,118.00008,Large,00102
0,0.936193585395813,0.9460749371174949,346.00064,290.00016000000005,Large,00104
0,0.859683096408844,0.8637925996091284,89.99935999999997,74.00015999999994,Small,00105
0,0.8697304725646973,0.908343446238508,236.99968,226.00008000000003,Medium,00106
0,0.8213238716125488,0.8887755001666167,131.00032,48.00024000000002,Medium,00107
0,0.9169604182243347,0.9364396264256967,196.99968000000013,86.99975999999998,Medium,00108
0,0.8718907237052917,0.9220211575584087,511.00031999999993,169.99992,Large,00109
0,0.8240489959716797,0.7117614023352982,67.00031999999999,34.999919999999975,Small,00110
0,0.9224696755409241,0.9246764968972226,329.9993599999999,122.99976000000001,Large,00111
0,0.8991986513137817,0.9164711925010556,147.00031999999987,58.99968000000001,Medium,00112
0,0.8976547718048096,0.9258157015487026,168.99968,75.00023999999999,Medium,00113
0,0.8705384731292725,0.936856562131263,406.0006399999999,139.99968000000007,Large,00114
0,0.9323157668113708,0.9305581687955935,292.9996800000001,163.00007999999997,Large,00115
0,0.8760274648666382,0.922136537006834,139.0003200000001,120.00024000000002,Medium,00116
0,0.8239200115203857,0.8691855956955119,56.999680000000126,43.99992000000003,Small,00117
1,0.8068839907646179,0.8206799354916982,49.999360000000024,25.999920000000003,Small,00117
0,0.6185145974159241,0.8751421259614763,288.0,189.0,Large,00118
0,0.8326781392097473,0.7743418803088893,77.99936000000002,50.999759999999924,Small,00119
1,0.6394580006599426,0.9040260155098067,64.9996799999999,75.00023999999996,Small,00119
0,0.8560792207717896,0.8067337029755036,134.00063999999998,59.99976000000015,Medium,00120
0,0.8709378838539124,0.893872458038755,416.99968,322.99992,Large,00121
0,0.9088988900184631,0.8840849376410609,195.00032,119.00016,Medium,00122
0,0.9497969746589661,0.9721968666518601,397.9993600000001,164.00016000000005,Large,00123
0,0.9511795043945312,0.9278790439383401,672.9996799999999,289.00008,Large,00124
0,0.9170904755592346,0.9512561594734846,156.0,87.99983999999995,Medium,00125
0,0.862635612487793,0.8913575359970543,238.00063999999986,130.99967999999998,Medium,00126
0,0.882867693901062,0.693647066769208,152.99968,86.99975999999998,Medium,00127
0,0.8238232135772705,0.7952433725320068,88.00000000000023,38.000159999999994,Small,00128
0,0.8939694762229919,0.7476273721050679,331.0003199999999,154.00008000000003,Large,00129
0,0.9354046583175659,0.898974656956347,224.9996799999999,131.99975999999998,Medium,00130
0,0.8718902468681335,0.9630247163980002,241.99936000000014,49.00031999999993,Medium,00131
0,0.9073044657707214,0.9700403293224329,155.00016000000005,88.99991999999997,Medium,00132
0,0.8945114016532898,0.7334344801208611,144.99983999999998,68.00004000000001,Medium,00133
0,0.8574890494346619,0.8409210946348371,63.999840000000034,29.99987999999999,Small,00134
0,0.8841370344161987,0.8951383611712944,72.0,33.99983999999998,Small,00135
0,0.8944303393363953,0.8551008355915708,203.00032000000004,55.000000000000014,Medium,00136
0,0.9282371401786804,0.84413670054611,156.99967999999998,124.99991999999995,Medium,00137
0,0.9021103978157043,0.9364106745431858,206.0006400000001,112.99967999999996,Medium,00138
0,0.9202588796615601,0.8665884198453221,255.00032,222.99984,Medium,00139
0,0.850143313407898,0.9382744501766128,68.00000000000011,49.000320000000045,Small,00140
0,0.8557169437408447,0.8907425063534219,484.0,221.99976000000007,Large,00141
0,0.8879503607749939,0.8953288894018473,134.00063999999986,60.99983999999998,Medium,00142
0,0.8017251491546631,0.6376539575367054,232.0,151.99991999999995,Medium,00143
0,0.8898525834083557,0.7696698100382942,168.00000000000003,124.99991999999996,Medium,00144
0,0.8838216066360474,0.8423141908326305,223.00032000000022,114.99984,Medium,00145
0,0.8748487830162048,0.9319388338755011,607.0003199999999,262.00007999999997,Large,00146
0,0.9531502723693848,0.9137407639360546,329.9993599999998,195.99984000000003,Large,00147
0,0.8931069374084473,0.8111603837412245,131.00032,79.99992000000003,Medium,00148
0,0.8175539374351501,0.7630097193097771,144.00000000000006,119.00016,Medium,00149
0,0.8087651133537292,0.7679688678077868,238.00064000000003,165.00024000000002,Medium,00150
0,0.9179906845092773,0.9428511988472084,75.00032000000004,60.99983999999995,Small,00151
0,0.5943934917449951,0.6071285507524964,228.0,187.99991999999997,Medium,00152
0,0.8989764451980591,0.9369043192476818,263.00032,127.00008000000003,Large,00153
0,0.9066219925880432,0.9648978300896546,163.00032,146.00016000000005,Medium,00154
0,0.8962771892547607,0.8160875081223968,367.00032,192.00023999999996,Large,00155
0,0.9021111726760864,0.9219201653212643,328.99968,193.99968,Large,00156
0,0.8564896583557129,0.8303818614608119,180.99968,59.99975999999998,Medium,00157
0,0.8905478119850159,0.8892419926474628,228.99968000000013,79.99991999999997,Medium,00158
0,0.7785213589668274,0.7100039062104523,995.00032,284.9997599999999,Large,00159
0,0.908787727355957,0.9373908774521136,228.0000000000001,102.00023999999996,Medium,00160
0,0.9088159799575806,0.9499889139581144,266.0006400000001,136.00008000000003,Large,00161
0,0.9256585240364075,0.8842642360810401,380.9996799999999,179.99999999999997,Large,00162
0,0.8925002217292786,0.9560006109862549,280.0,157.99968,Large,00163
0,0.7267499566078186,0.7617588163679543,44.99968000000001,15.99984000000002,Small,00164
0,0.9005166292190552,0.896859255018804,180.0,94.00032000000002,Medium,00165
0,0.8508874177932739,0.9320998574724492,57.999360000000024,36.0,Small,00166
0,0.9273815155029297,0.9534697837678756,144.00000000000006,103.00031999999997,Medium,00167
0,0.8108118176460266,0.9148738677775194,32.0,25.99992000000003,Small,00168
0,0.8865451216697693,0.9034608830343849,195.00032,84.00024000000002,Medium,00169
0,0.8896067142486572,0.9649373688507339,196.0,103.99968000000004,Medium,00170
0,0.8744358420372009,0.9317242513118661,271.00032000000004,166.00032000000002,Large,00171
0,0.88823401927948,0.9580277897093474,158.00063999999986,112.00032000000002,Medium,00172
0,0.8314006328582764,0.8578117428789399,171.00032,100.00008000000003,Medium,00173
0,0.8760289549827576,0.7736123362808279,383.00031999999993,295.99992,Large,00174
0,0.7306742668151855,0.960351291205846,77.99936000000002,29.00016000000005,Small,00175
0,0.9130132794380188,0.9504702790370768,180.99968,85.00032000000007,Medium,00176
0,0.8463336825370789,0.8826514446613564,85.99936000000014,31.999680000000012,Small,00177
0,0.9147663712501526,0.945145458464926,100.00000000000011,73.00007999999997,Medium,00178
0,0.8967548608779907,0.7558457645440614,456.99967999999996,282.00024,Large,00179
0,0.7897630333900452,0.7888857075381109,28.999680000000012,20.000159999999994,Tiny,00180
0,0.8453636169433594,0.9292315943524216,166.00063999999998,81.00000000000003,Medium,00181
0,0.830469012260437,0.8623283554834852,28.999680000000012,13.999680000000012,Tiny,00182
0,0.9018775820732117,0.916415621553784,72.9996799999999,52.99992,Small,00183
0,0.8382903337478638,0.7961360941501505,175.9999999999999,54.0,Medium,00184
0,0.8387691378593445,0.8265886067321353,976.9996799999999,411.99984,Large,00185
0,0.915518045425415,0.9487047677115668,376.0000000000001,119.00016000000005,Large,00186
0,0.9134631752967834,0.9643915332634753,253.99936000000002,99.0,Medium,00188
0,0.8587818741798401,0.8693433026163555,119.00031999999999,54.0,Medium,00189
0,0.8809369802474976,0.9822120262911938,271.9999999999999,129.00024,Large,00190
0,0.8106445074081421,0.8055962712375755,26.000639999999976,13.999680000000012,Tiny,00191
0,0.8750894069671631,0.825059838766652,57.999360000000024,22.999679999999955,Small,00192
0,0.9246916174888611,0.9289128450927451,116.99968000000001,63.0,Medium,00193
0,0.9116610288619995,0.9358985057694558,143.00032,69.99983999999995,Medium,00194
0,0.9055320620536804,0.8051598133795628,426.00064000000003,135.0,Large,00196
0,0.8759938478469849,0.8310585828819036,384.0,192.00023999999996,Large,00197
0,0.8727952837944031,0.9296237640025122,179.00032,67.00031999999999,Medium,00199
0,0.8901663422584534,0.8657311453502673,263.0003200000001,121.00032,Large,00200
0,0.8895930647850037,0.939410560349331,132.0,46.00008,Medium,00201
0,0.9030442237854004,0.9382922949883957,166.00063999999998,56.00015999999999,Medium,00202
0,0.8209086656570435,0.8990653885843222,68.99968000000001,31.99968000000004,Small,00203
0,0.8964060544967651,0.9405181238129364,166.0006400000001,69.99984,Medium,00204
0,0.7546966671943665,0.7945805518962649,852.0,346.00031999999993,Large,00205
